Record Date,Country - Currency Description,Exchange Rate,Effective Date
12/31/12,Barbados-Dollar,2.02,12/31/12
12/31/12,Belarus-Ruble,8550,12/31/12
12/31/12,Belgium-Euro,0.759,12/31/12
12/31/12,Belize-Dollar,2,12/31/12
12/31/12,Benin-CFA Franc,496,12/31/12
12/31/12,Bermuda-Dollar,1,12/31/12
12/31/12,Bolivia-Boliviano,6.96,12/31/12
12/31/12,Bosnia-Marka,1.484,12/31/12
12/31/12,Botswana-Pula,7.77,12/31/12
12/31/12,Brazil-Real,2.047,12/31/12
12/31/12,Brunei-Dollar,1.222,12/31/12
12/31/12,Bulgaria-Lev New,1.484,12/31/12
12/31/12,Burkina Faso-CFA Franc,496,12/31/12
12/31/12,Burma-Kyat,852,12/31/12
12/31/12,Burundi-Franc,1535,12/31/12
12/31/12,Cambodia-Riel,4103,12/31/12
12/31/12,Cameroon-CFA Franc,496,12/31/12
12/31/12,Canada-Dollar,0.995,12/31/12
12/31/12,Cape Verde-Escudo,82.685,12/31/12
12/31/12,Cayman Island-Dollar,0.82,12/31/12
12/31/12,Central African Rep.-CFA Franc,496,12/31/12
12/31/12,Chad-CFA Franc,496,12/31/12
12/31/12,Chile-Peso,478.35,12/31/12
12/31/12,China-Renminbi,6.23,12/31/12
12/31/12,Colombia-Peso,1766.4,12/31/12
12/31/12,Comoros-Franc,361.35,12/31/12
12/31/12,Congo-CFA Franc,496,12/31/12
12/31/12,Costa Rica-Colon,509.7,12/31/12
12/31/12,Cote D'ivoire-CFA Franc,496,12/31/12
12/31/12,Croatia-KUNA,5.63,12/31/12
12/31/12,Cross Border-Euro,0.759,12/31/12
12/31/12,Cuba-Chavito,1,12/31/12
12/31/12,Cyprus-Euro,0.759,12/31/12
12/31/12,Cyprus-Pound,0.789,12/31/12
12/31/12,Czech. Republic-Koruna,18.63,12/31/12
12/31/12,Dem. Rep. of Congo-Franc,920,12/31/12
12/31/12,Denmark-Krone,5.66,12/31/12
12/31/12,Djibouti-Franc,177,12/31/12
12/31/12,Dominican Republic-Peso,40.1,12/31/12
12/31/12,Ecuador-Dolares,1,12/31/12
12/31/12,Egypt-Pound,6.356,12/31/12
12/31/12,El Salvador-Colon,1,12/31/12
12/31/12,Equatorial Guinea-CFA Franc,496,12/31/12
12/31/12,Eritrea-Nakfa,15,12/31/12
12/31/12,Estonia-Kroon,11.697,12/31/12
12/31/12,Ethiopia-Birr,18.18,12/31/12
12/31/12,Euro Zone-Euro,0.759,12/31/12
12/31/12,Fiji-Dollar,1.759,12/31/12
12/31/12,Finland-Euro,0.759,12/31/12
12/31/12,France-Euro,0.759,12/31/12
12/31/12,Gabon-CFA Franc,496,12/31/12
12/31/12,Gambia-Dalasi,34,12/31/12
12/31/12,Georgia-Lari,1.66,12/31/12
12/31/12,Germany-Euro,0.759,12/31/12
12/31/12,Ghana-Second Cedi,1.905,12/31/12
12/31/12,Greece-Euro,0.759,12/31/12
12/31/12,Grenada-E.Caribbean Dollar,2.7,12/31/12
12/31/12,Guatemala-Quetzal,7.902,12/31/12
12/31/12,Guinea Bissau-CFA Franc,496,12/31/12
12/31/12,Guinea-Franc,6970,12/31/12
12/31/12,Guyana-Dollar,202,12/31/12
12/31/12,Haiti-Gourde,42.15,12/31/12
12/31/12,Honduras-Lempira,19.91,12/31/12
12/31/12,Hong Kong-Dollar,7.75,12/31/12
12/31/12,Hungary-Forint,221.96,12/31/12
12/31/12,Iceland-Krona,128.01,12/31/12
12/31/12,India-Rupee,54.45,12/31/12
12/31/12,Indonesia-Rupiah,9700,12/31/12
12/31/12,Iran-Rial,8229,12/31/12
12/31/12,Iraq-Dinar,1166,12/31/12
12/31/12,Ireland-Euro,0.759,12/31/12
12/31/12,Israel-Shekel,3.732,12/31/12
12/31/12,Italy-Euro,0.759,12/31/12
12/31/12,Jamaica-Dollar,92,12/31/12
12/31/12,Jordan-Dinar,0.708,12/31/12
12/31/12,Kazakhstan-Tenge,150.7,12/31/12
12/31/12,Kenya-Shilling,86.1,12/31/12
12/31/12,Kuwait-Dinar,0.281,12/31/12
12/31/12,Kyrgyzstan-Som,47.1,12/31/12
12/31/12,Laos-Kip,7966,12/31/12
12/31/12,Latvia-LATS,0.529,12/31/12
12/31/12,Lebanon-Pound,1500,12/31/12
12/31/12,Lesotho-Maloti,8.485,12/31/12
12/31/12,Liberia-Dollar,49,12/31/12
12/31/12,Libya-Dinar,1.284,12/31/12
12/31/12,Lithuanian-Lita,2.618,12/31/12
12/31/12,Luxembourg-Euro,0.759,12/31/12
12/31/12,Madagascar-Franc,2267.82,12/31/12
12/31/12,Malawi-Kwacha,337,12/31/12
12/31/12,Malaysia-Ringgit,3.057,12/31/12
12/31/12,Mali-CFA Franc,496,12/31/12
12/31/12,Malta-Euro,0.759,12/31/12
12/31/12,Maltese-LIRA,0.789,12/31/12
12/31/12,Marshall Islands-U.S. Dollar,1,12/31/12
12/31/12,Mauritania-First Ouguiya,300,12/31/12
12/31/12,Mauritius-Rupee,30.45,12/31/12
12/31/12,Mexico-Peso,13.04,12/31/12
12/31/12,Micronesia-U.S. Dollar,1,12/31/12
12/31/12,Moldova-LEU,12.063,12/31/12
12/31/12,Mongolia-Tugrik,1394.31,12/31/12
12/31/12,Morocco-Dirham,8.434,12/31/12
12/31/12,Mozambique-Meticais,29.6,12/31/12
12/31/12,Mozambique-Metical,0.759,12/31/12
12/31/12,Nambia-Dollar,8.485,12/31/12
12/31/12,Nepal-Rupee,87.3,12/31/12
12/31/12,Netherland-Euro,0.759,12/31/12
12/31/12,Netherlands Antilles-Guilder,1.78,12/31/12
12/31/12,New Zealand-Dollar,1.216,12/31/12
12/31/12,Nicaragua-Cordoba,24.1,12/31/12
12/31/12,Niger-CFA Franc,496,12/31/12
12/31/12,Nigeria-Naira,156.1,12/31/12
12/31/12,Norway-Krone,5.584,12/31/12
12/31/12,Oman-Rial,0.385,12/31/12
12/31/12,Pakistan-Rupee,97.18,12/31/12
12/31/12,Panama-Balboa,1,12/31/12
12/31/12,Papua New Guinea-Kina,1.944,12/31/12
12/31/12,Paraguay-Guarani,4245,12/31/12
12/31/12,Peru-Sol,2.55,12/31/12
12/31/12,Philippines-Peso,41.04,12/31/12
12/31/12,Poland-Zloty,3.104,12/31/12
12/31/12,Portugal-Euro,0.759,12/31/12
12/31/12,Qatar-Riyal,3.64,12/31/12
12/31/12,Rep. of N Macedonia-Dinar,45.4,12/31/12
12/31/12,Republic of Palau-Dollar,1,12/31/12
12/31/12,Romania-New Leu,3.366,12/31/12
12/31/12,Russia-Ruble,30.523,12/31/12
12/31/12,Rwanda-Franc,630.03,12/31/12
12/31/12,Sao Tome & Principe-Dobras,18469.061,12/31/12
12/31/12,Saudi Arabia-Riyal,3.75,12/31/12
12/31/12,Senegal-CFA Franc,496,12/31/12
12/31/12,Serbia-Dinar,86.18,12/31/12
12/31/12,Seychelles-Rupee,12.958,12/31/12
12/31/12,Sierra Leone-Leone,4317,12/31/12
12/31/12,Singapore-Dollar,1.222,12/31/12
12/31/12,Slovak-Korun,0.789,12/31/12
12/31/12,Slovakia-Euro,0.759,12/31/12
12/31/12,Slovenia-Euro,0.759,12/31/12
12/31/12,Slovenia-Tolars,0.009,12/31/12
12/31/12,Solomon Islands-Dollar,7.321,12/31/12
12/31/12,South Africa-Rand,8.485,12/31/12
12/31/12,Spain-Euro,0.759,12/31/12
12/31/12,Sri Lanka-Rupee,127.5,12/31/12
12/31/12,St. Lucia-E. Caribbean Dollar,2.7,12/31/12
12/31/12,Sudan-Dinar,5.9,12/31/12
12/31/12,Suriname-Guilder,3.35,12/31/12
12/31/12,Swaziland-Langeni,8.485,12/31/12
12/31/12,Sweden-Krona,6.512,12/31/12
12/31/12,Switzerland-Franc,0.916,12/31/12
12/31/12,Syria-Pound,63,12/31/12
12/31/12,Taiwan-Dollar,29.044,12/31/12
12/31/12,Tajikistan-Somoni,4.76,12/31/12
12/31/12,Tanzania-Shilling,1580,12/31/12
12/31/12,Thailand-Baht,30.58,12/31/12
12/31/12,Togo-CFA Franc,496,12/31/12
12/31/12,Tonga-Pa'anga,1.657,12/31/12
12/31/12,Trinidad & Tobago-Dollar,6.35,12/31/12
12/31/12,Tunisia-Dinar,1.55,12/31/12
12/31/12,Turkey-New Lira,1.786,12/31/12
12/31/12,Turkmenistan-New Manat,2.843,12/31/12
12/31/12,Uganda-Shilling,2686,12/31/12
12/31/12,Ukraine-Hryvnia,8.04,12/31/12
12/31/12,United Arab Emirates-Dirham,3.673,12/31/12
12/31/12,United Kingdom-Pound,0.618,12/31/12
12/31/12,Uruguay-Peso,19.05,12/31/12
12/31/12,Uzbekistan-Som,2014,12/31/12
12/31/12,Vanuatu-Vatu,90.1,12/31/12
12/31/12,Venezuela-Soberano (OLD),4.3,12/31/12
12/31/12,Vietnam-Dong,21000,12/31/12
12/31/12,Western Samoa-Tala,2.205,12/31/12
12/31/12,Yemen-Rial,214.5,12/31/12
12/31/12,Zambia-Kwacha,5185,12/31/12
12/31/12,Zimbabwe-Dollar,1,12/31/12
12/31/12,Zimbabwe-RTGS,1,12/31/12
12/31/12,Japan-Yen,86.16,12/31/12
12/31/12,Korea-Won,1063.24,12/31/12
9/30/12,Afghanistan-Afghani,50.5,9/30/12
9/30/12,Albania-Lek,107.9,9/30/12
9/30/12,Algeria-Dinar,79.112,9/30/12
9/30/12,Angola-Kwanza,95,9/30/12
9/30/12,Antigua & Barbuda-E. Caribbean Dollar,2.7,9/30/12
9/30/12,Argentina-Peso,4.69,9/30/12
9/30/12,Armenia-Dram,406,9/30/12
9/30/12,Australia-Dollar,0.957,9/30/12
9/30/12,Austria-Euro,0.773,9/30/12
9/30/12,Azerbaidjan-Second Manat,0.8,9/30/12
9/30/12,Bahamas-Dollar,1,9/30/12
9/30/12,Bahrain-Dinar,0.377,9/30/12
9/30/12,Bangladesh-Taka,81,9/30/12
9/30/12,Barbados-Dollar,2.02,9/30/12
9/30/12,Belarus-Ruble,8470,9/30/12
9/30/12,Belgium-Euro,0.773,9/30/12
9/30/12,Belize-Dollar,2,9/30/12
9/30/12,Benin-CFA Franc,506.57,9/30/12
9/30/12,Bermuda-Dollar,1,9/30/12
9/30/12,Bolivia-Boliviano,6.96,9/30/12
9/30/12,Bosnia-Marka,1.511,9/30/12
9/30/12,Botswana-Pula,7.634,9/30/12
9/30/12,Brazil-Real,2.03,9/30/12
9/30/12,Brunei-Dollar,1.225,9/30/12
9/30/12,Bulgaria-Lev New,1.511,9/30/12
9/30/12,Burkina Faso-CFA Franc,506.57,9/30/12
9/30/12,Burma-Kyat,855,9/30/12
9/30/12,Burundi-Franc,1480,9/30/12
9/30/12,Cambodia-Riel,4103,9/30/12
9/30/12,Cameroon-CFA Franc,506.57,9/30/12
9/30/12,Canada-Dollar,0.979,9/30/12
9/30/12,Cape Verde-Escudo,84.4,9/30/12
9/30/12,Cayman Island-Dollar,0.82,9/30/12
9/30/12,Central African Rep.-CFA Franc,506.57,9/30/12
9/30/12,Chad-CFA Franc,506.57,9/30/12
9/30/12,Chile-Peso,470.7,9/30/12
9/30/12,China-Renminbi,6.284,9/30/12
9/30/12,Colombia-Peso,1798.2,9/30/12
9/30/12,Comoros-Franc,361.35,9/30/12
9/30/12,Congo-CFA Franc,506.57,9/30/12
9/30/12,Costa Rica-Colon,498.5,9/30/12
9/30/12,Cote D'ivoire-CFA Franc,506.57,9/30/12
9/30/12,Croatia-KUNA,5.69,9/30/12
9/30/12,Cross Border-Euro,0.773,9/30/12
9/30/12,Cuba-Chavito,1,9/30/12
9/30/12,Cyprus-Euro,0.773,9/30/12
9/30/12,Cyprus-Pound,0.789,9/30/12
9/30/12,Czech. Republic-Koruna,18.993,9/30/12
9/30/12,Dem. Rep. of Congo-Franc,920,9/30/12
9/30/12,Denmark-Krone,5.759,9/30/12
9/30/12,Djibouti-Franc,177,9/30/12
9/30/12,Dominican Republic-Peso,39.08,9/30/12
9/30/12,Ecuador-Dolares,1,9/30/12
9/30/12,Egypt-Pound,6.093,9/30/12
9/30/12,El Salvador-Colon,1,9/30/12
9/30/12,Equatorial Guinea-CFA Franc,506.57,9/30/12
9/30/12,Eritrea-Nakfa,15,9/30/12
9/30/12,Estonia-Kroon,11.697,9/30/12
9/30/12,Ethiopia-Birr,17.96,9/30/12
9/30/12,Euro Zone-Euro,0.773,9/30/12
9/30/12,Fiji-Dollar,1.758,9/30/12
9/30/12,Finland-Euro,0.773,9/30/12
9/30/12,France-Euro,0.773,9/30/12
9/30/12,Gabon-CFA Franc,506.57,9/30/12
9/30/12,Gambia-Dalasi,34,9/30/12
9/30/12,Georgia-Lari,1.66,9/30/12
9/30/12,Germany-Euro,0.773,9/30/12
9/30/12,Ghana-Second Cedi,1.895,9/30/12
9/30/12,Greece-Euro,0.773,9/30/12
9/30/12,Grenada-E.Caribbean Dollar,2.7,9/30/12
9/30/12,Guatemala-Quetzal,7.981,9/30/12
9/30/12,Guinea Bissau-CFA Franc,506.57,9/30/12
9/30/12,Guinea-Franc,6993,9/30/12
9/30/12,Guyana-Dollar,202,9/30/12
9/30/12,Haiti-Gourde,42.15,9/30/12
9/30/12,Honduras-Lempira,19.402,9/30/12
9/30/12,Hong Kong-Dollar,7.753,9/30/12
9/30/12,Hungary-Forint,219.87,9/30/12
9/30/12,Iceland-Krona,123.42,9/30/12
9/30/12,India-Rupee,52.35,9/30/12
9/30/12,Indonesia-Rupiah,9450,9/30/12
9/30/12,Iran-Rial,8229,9/30/12
9/30/12,Iraq-Dinar,1166,9/30/12
9/30/12,Ireland-Euro,0.773,9/30/12
9/30/12,Israel-Shekel,3.912,9/30/12
9/30/12,Italy-Euro,0.773,9/30/12
9/30/12,Jamaica-Dollar,89,9/30/12
9/30/12,Japan-Yen,77.66,9/30/12
9/30/12,Jordan-Dinar,0.708,9/30/12
9/30/12,Kazakhstan-Tenge,150,9/30/12
9/30/12,Kenya-Shilling,85.35,9/30/12
9/30/12,Korea-Won,1112.04,9/30/12
9/30/12,Kuwait-Dinar,0.281,9/30/12
9/30/12,Kyrgyzstan-Som,46.8,9/30/12
9/30/12,Laos-Kip,7987,9/30/12
9/30/12,Latvia-LATS,0.538,9/30/12
9/30/12,Lebanon-Pound,1500,9/30/12
9/30/12,Lesotho-Maloti,8.245,9/30/12
9/30/12,Liberia-Dollar,49,9/30/12
9/30/12,Libya-Dinar,1.284,9/30/12
9/30/12,Lithuanian-Lita,2.667,9/30/12
9/30/12,Luxembourg-Euro,0.773,9/30/12
9/30/12,Madagascar-Franc,2212.3,9/30/12
9/30/12,Malawi-Kwacha,303.3,9/30/12
9/30/12,Malaysia-Ringgit,3.055,9/30/12
9/30/12,Mali-CFA Franc,506.57,9/30/12
9/30/12,Malta-Euro,0.773,9/30/12
9/30/12,Maltese-LIRA,0.789,9/30/12
9/30/12,Marshall Islands-U.S. Dollar,1,9/30/12
9/30/12,Mauritania-First Ouguiya,295,9/30/12
9/30/12,Mauritius-Rupee,30.5,9/30/12
9/30/12,Mexico-Peso,12.82,9/30/12
9/30/12,Micronesia-U.S. Dollar,1,9/30/12
9/30/12,Moldova-LEU,12.36,9/30/12
9/30/12,Mongolia-Tugrik,1402.62,9/30/12
9/30/12,Morocco-Dirham,8.635,9/30/12
9/30/12,Mozambique-Meticais,28.25,9/30/12
9/30/12,Mozambique-Metical,0.773,9/30/12
9/30/12,Nambia-Dollar,8.245,9/30/12
9/30/12,Nepal-Rupee,84.05,9/30/12
9/30/12,Netherland-Euro,0.773,9/30/12
9/30/12,Netherlands Antilles-Guilder,1.78,9/30/12
9/30/12,New Zealand-Dollar,1.2,9/30/12
9/30/12,Nicaragua-Cordoba,23.79,9/30/12
9/30/12,Niger-CFA Franc,506.57,9/30/12
9/30/12,Nigeria-Naira,157.2,9/30/12
9/30/12,Norway-Krone,5.689,9/30/12
9/30/12,Oman-Rial,0.385,9/30/12
9/30/12,Pakistan-Rupee,94.75,9/30/12
9/30/12,Panama-Balboa,1,9/30/12
9/30/12,Papua New Guinea-Kina,1.945,9/30/12
9/30/12,Paraguay-Guarani,4430,9/30/12
9/30/12,Peru-Sol,2.59,9/30/12
9/30/12,Philippines-Peso,41.715,9/30/12
9/30/12,Poland-Zloty,3.175,9/30/12
9/30/12,Portugal-Euro,0.773,9/30/12
9/30/12,Qatar-Riyal,3.641,9/30/12
9/30/12,Rep. of N Macedonia-Dinar,46,9/30/12
9/30/12,Republic of Palau-Dollar,1,9/30/12
9/30/12,Romania-New Leu,3.502,9/30/12
9/30/12,Russia-Ruble,30.984,9/30/12
9/30/12,Rwanda-Franc,620.89,9/30/12
9/30/12,Sao Tome & Principe-Dobras,18946.053,9/30/12
9/30/12,Saudi Arabia-Riyal,3.75,9/30/12
9/30/12,Senegal-CFA Franc,506.57,9/30/12
9/30/12,Serbia-Dinar,88.94,9/30/12
9/30/12,Seychelles-Rupee,12.888,9/30/12
9/30/12,Sierra Leone-Leone,4325,9/30/12
9/30/12,Singapore-Dollar,1.225,9/30/12
9/30/12,Slovak-Korun,0.789,9/30/12
9/30/12,Slovakia-Euro,0.773,9/30/12
9/30/12,Slovenia-Euro,0.773,9/30/12
9/30/12,Slovenia-Tolars,0.009,9/30/12
9/30/12,Solomon Islands-Dollar,6.873,9/30/12
9/30/12,South Africa-Rand,8.245,9/30/12
9/30/12,Spain-Euro,0.773,9/30/12
9/30/12,Sri Lanka-Rupee,129.3,9/30/12
9/30/12,St. Lucia-E. Caribbean Dollar,2.7,9/30/12
9/30/12,Sudan-Dinar,5.8,9/30/12
9/30/12,Suriname-Guilder,3.35,9/30/12
9/30/12,Swaziland-Langeni,8.245,9/30/12
9/30/12,Sweden-Krona,6.52,9/30/12
9/30/12,Switzerland-Franc,0.935,9/30/12
9/30/12,Syria-Pound,63,9/30/12
9/30/12,Taiwan-Dollar,29.284,9/30/12
9/30/12,Tajikistan-Somoni,4.765,9/30/12
9/30/12,Tanzania-Shilling,1569,9/30/12
9/30/12,Thailand-Baht,30.76,9/30/12
9/30/12,Togo-CFA Franc,506.57,9/30/12
9/30/12,Tonga-Pa'anga,1.662,9/30/12
9/30/12,Trinidad & Tobago-Dollar,6.35,9/30/12
9/30/12,Tunisia-Dinar,1.567,9/30/12
9/30/12,Turkey-New Lira,1.794,9/30/12
9/30/12,Turkmenistan-New Manat,2.843,9/30/12
9/30/12,Uganda-Shilling,2550,9/30/12
9/30/12,Ukraine-Hryvnia,8.147,9/30/12
9/30/12,United Arab Emirates-Dirham,3.673,9/30/12
9/30/12,United Kingdom-Pound,0.617,9/30/12
9/30/12,Uruguay-Peso,21,9/30/12
9/30/12,Uzbekistan-Som,1966,9/30/12
9/30/12,Vanuatu-Vatu,90.26,9/30/12
9/30/12,Venezuela-Soberano (OLD),4.3,9/30/12
9/30/12,Vietnam-Dong,21000,9/30/12
9/30/12,Western Samoa-Tala,2.208,9/30/12
9/30/12,Yemen-Rial,214.5,9/30/12
9/30/12,Zambia-Kwacha,5080,9/30/12
9/30/12,Zimbabwe-Dollar,1,9/30/12
9/30/12,Zimbabwe-RTGS,1,9/30/12
6/30/12,Afghanistan-Afghani,49.5,6/30/12
6/30/12,Albania-Lek,111.8,6/30/12
6/30/12,Algeria-Dinar,76.54,6/30/12
6/30/12,Angola-Kwanza,95,6/30/12
6/30/12,Antigua & Barbuda-E. Caribbean Dollar,2.7,6/30/12
6/30/12,Argentina-Peso,4.47,6/30/12
6/30/12,Armenia-Dram,406,6/30/12
6/30/12,Australia-Dollar,1.03,6/30/12
6/30/12,Austria-Euro,0.81,6/30/12
6/30/12,Azerbaidjan-Second Manat,0.8,6/30/12
6/30/12,Bahamas-Dollar,1,6/30/12
6/30/12,Bahrain-Dinar,0.38,6/30/12
6/30/12,Bangladesh-Taka,81,6/30/12
6/30/12,Barbados-Dollar,2.02,6/30/12
6/30/12,Belarus-Ruble,8270,6/30/12
6/30/12,Belgium-Euro,0.81,6/30/12
6/30/12,Belize-Dollar,2,6/30/12
6/30/12,Benin-CFA Franc,528.7,6/30/12
6/30/12,Bermuda-Dollar,1,6/30/12
6/30/12,Bolivia-Boliviano,6.83,6/30/12
6/30/12,Bosnia-Marka,1.58,6/30/12
6/30/12,Botswana-Pula,7.83,6/30/12
6/30/12,Brazil-Real,2.02,6/30/12
6/30/12,Brunei-Dollar,1.29,6/30/12
6/30/12,Bulgaria-Lev New,1.58,6/30/12
6/30/12,Burkina Faso-CFA Franc,528.7,6/30/12
6/30/12,Burma-Kyat,461.0159,6/30/12
6/30/12,Burundi-Franc,1390,6/30/12
6/30/12,Cambodia-Riel,4103,6/30/12
6/30/12,Cameroon-CFA Franc,528.7,6/30/12
6/30/12,Canada-Dollar,1.03,6/30/12
6/30/12,Cape Verde-Escudo,86.71,6/30/12
6/30/12,Cayman Island-Dollar,0.82,6/30/12
6/30/12,Central African Rep.-CFA Franc,528.7,6/30/12
6/30/12,Chad-CFA Franc,528.7,6/30/12
6/30/12,Chile-Peso,517.8,6/30/12
6/30/12,China-Renminbi,6.37,6/30/12
6/30/12,Colombia-Peso,1826,6/30/12
6/30/12,Comoros-Franc,361.35,6/30/12
6/30/12,Congo-CFA Franc,528.7,6/30/12
6/30/12,Costa Rica-Colon,499.7,6/30/12
6/30/12,Cote D'ivoire-CFA Franc,528.7,6/30/12
6/30/12,Croatia-KUNA,5.91,6/30/12
6/30/12,Cross Border-Euro,0.81,6/30/12
6/30/12,Cuba-Chavito,1,6/30/12
6/30/12,Cyprus-Euro,0.81,6/30/12
6/30/12,Cyprus-Pound,0.789,6/30/12
6/30/12,Czech. Republic-Koruna,20.38,6/30/12
6/30/12,Dem. Rep. of Congo-Franc,920,6/30/12
6/30/12,Denmark-Krone,5.99,6/30/12
6/30/12,Djibouti-Franc,177,6/30/12
6/30/12,Dominican Republic-Peso,38.88,6/30/12
6/30/12,Ecuador-Dolares,1,6/30/12
6/30/12,Egypt-Pound,6.04,6/30/12
6/30/12,El Salvador-Colon,1,6/30/12
6/30/12,Equatorial Guinea-CFA Franc,528.7,6/30/12
6/30/12,Eritrea-Nakfa,15,6/30/12
6/30/12,Estonia-Kroon,11.697,6/30/12
6/30/12,Ethiopia-Birr,17.6,6/30/12
6/30/12,Euro Zone-Euro,0.81,6/30/12
6/30/12,Fiji-Dollar,1.85,6/30/12
6/30/12,Finland-Euro,0.81,6/30/12
6/30/12,France-Euro,0.81,6/30/12
6/30/12,Gabon-CFA Franc,528.7,6/30/12
6/30/12,Gambia-Dalasi,31,6/30/12
6/30/12,Georgia-Lari,1.63,6/30/12
6/30/12,Germany-Euro,0.81,6/30/12
6/30/12,Ghana-Second Cedi,1.88,6/30/12
6/30/12,Greece-Euro,0.81,6/30/12
6/30/12,Grenada-E.Caribbean Dollar,2.7,6/30/12
6/30/12,Guatemala-Quetzal,7.8,6/30/12
6/30/12,Guinea Bissau-CFA Franc,528.7,6/30/12
6/30/12,Guinea-Franc,6902,6/30/12
6/30/12,Guyana-Dollar,202,6/30/12
6/30/12,Haiti-Gourde,38.5,6/30/12
6/30/12,Honduras-Lempira,19.4,6/30/12
6/30/12,Hong Kong-Dollar,7.76,6/30/12
6/30/12,Hungary-Forint,242.91,6/30/12
6/30/12,Iceland-Krona,130.54,6/30/12
6/30/12,India-Rupee,56,6/30/12
6/30/12,Indonesia-Rupiah,9450,6/30/12
6/30/12,Iran-Rial,8229,6/30/12
6/30/12,Iraq-Dinar,1166,6/30/12
6/30/12,Ireland-Euro,0.81,6/30/12
6/30/12,Israel-Shekel,3.88,6/30/12
6/30/12,Italy-Euro,0.81,6/30/12
6/30/12,Jamaica-Dollar,86.1,6/30/12
6/30/12,Japan-Yen,78.79,6/30/12
6/30/12,Jordan-Dinar,0.71,6/30/12
6/30/12,Kazakhstan-Tenge,147.9,6/30/12
6/30/12,Kenya-Shilling,85.7,6/30/12
6/30/12,Korea-Won,1178.47,6/30/12
6/30/12,Kuwait-Dinar,0.28,6/30/12
6/30/12,Kyrgyzstan-Som,47,6/30/12
6/30/12,Laos-Kip,8016,6/30/12
6/30/12,Latvia-LATS,0.56,6/30/12
6/30/12,Lebanon-Pound,1500,6/30/12
6/30/12,Lesotho-Maloti,8.49,6/30/12
6/30/12,Liberia-Dollar,49,6/30/12
6/30/12,Libya-Dinar,1.28,6/30/12
6/30/12,Lithuanian-Lita,2.78,6/30/12
6/30/12,Luxembourg-Euro,0.81,6/30/12
6/30/12,Madagascar-Franc,2133.5701,6/30/12
6/30/12,Malawi-Kwacha,168,6/30/12
6/30/12,Malaysia-Ringgit,3.17,6/30/12
6/30/12,Mali-CFA Franc,528.7,6/30/12
6/30/12,Malta-Euro,0.81,6/30/12
6/30/12,Maltese-LIRA,0.789,6/30/12
6/30/12,Marshall Islands-U.S. Dollar,1,6/30/12
6/30/12,Mauritania-First Ouguiya,290,6/30/12
6/30/12,Mauritius-Rupee,29.5,6/30/12
6/30/12,Mexico-Peso,14.11,6/30/12
6/30/12,Micronesia-U.S. Dollar,1,6/30/12
6/30/12,Moldova-LEU,12.01,6/30/12
6/30/12,Mongolia-Tugrik,1320.65,6/30/12
6/30/12,Morocco-Dirham,8.87,6/30/12
6/30/12,Mozambique-Metical,27.3,6/30/12
6/30/12,Nambia-Dollar,8.49,6/30/12
6/30/12,Nepal-Rupee,89.95,6/30/12
6/30/12,Netherland-Euro,0.81,6/30/12
6/30/12,Netherlands Antilles-Guilder,1.78,6/30/12
6/30/12,New Zealand-Dollar,1.32,6/30/12
6/30/12,Nicaragua-Cordoba,23.31,6/30/12
6/30/12,Niger-CFA Franc,528.7,6/30/12
6/30/12,Nigeria-Naira,159.9,6/30/12
6/30/12,Norway-Krone,6.06,6/30/12
6/30/12,Oman-Rial,0.39,6/30/12
6/30/12,Pakistan-Rupee,93.55,6/30/12
6/30/12,Panama-Balboa,1,6/30/12
6/30/12,Papua New Guinea-Kina,1.95,6/30/12
6/30/12,Paraguay-Guarani,4500,6/30/12
6/30/12,Peru-Sol,2.7,6/30/12
6/30/12,Philippines-Peso,43.49,6/30/12
6/30/12,Poland-Zloty,3.54,6/30/12
6/30/12,Portugal-Euro,0.81,6/30/12
6/30/12,Qatar-Riyal,3.64,6/30/12
6/30/12,Rep. of N Macedonia-Dinar,48.6,6/30/12
6/30/12,Republic of Palau-Dollar,1,6/30/12
6/30/12,Romania-New Leu,3.6,6/30/12
6/30/12,Russia-Ruble,33.16,6/30/12
6/30/12,Rwanda-Franc,607.54,6/30/12
6/30/12,Sao Tome & Principe-Dobras,19565.0098,6/30/12
6/30/12,Saudi Arabia-Riyal,3.75,6/30/12
6/30/12,Senegal-CFA Franc,528.7,6/30/12
6/30/12,Serbia-Dinar,92.15,6/30/12
6/30/12,Seychelles-Rupee,14.15,6/30/12
6/30/12,Sierra Leone-Leone,4323,6/30/12
6/30/12,Singapore-Dollar,1.29,6/30/12
6/30/12,Slovak-Korun,0.789,6/30/12
6/30/12,Slovakia-Euro,0.81,6/30/12
6/30/12,Slovenia-Euro,0.81,6/30/12
6/30/12,Slovenia-Tolars,0.009,6/30/12
6/30/12,Solomon Islands-Dollar,6.63,6/30/12
6/30/12,South Africa-Rand,8.49,6/30/12
6/30/12,Spain-Euro,0.81,6/30/12
6/30/12,Sri Lanka-Rupee,131.9,6/30/12
6/30/12,St. Lucia-E. Caribbean Dollar,2.7,6/30/12
6/30/12,Sudan-Dinar,2.9,6/30/12
6/30/12,Suriname-Guilder,3.35,6/30/12
6/30/12,Swaziland-Langeni,8.49,6/30/12
6/30/12,Sweden-Krona,7.23,6/30/12
6/30/12,Switzerland-Franc,0.97,6/30/12
6/30/12,Syria-Pound,68,6/30/12
6/30/12,Taiwan-Dollar,29.82,6/30/12
6/30/12,Tajikistan-Somoni,4.76,6/30/12
6/30/12,Tanzania-Shilling,1582,6/30/12
